,raw_tweet,cleaned_tweet,tweet_words,tweet_words_scores,sentiment_score,bsentiment
82,"@Arsenal Ever green, total commitment",Over green total commitment,"['Over', 'green', 'total', 'commitment']","[{'word': 'Over', 'positive': '0', 'negative': '0'}, {'word': 'green', 'positive': '0.0', 'negative': '0.1875'}, {'word': 'total', 'positive': '0.0', 'negative': '0.0'}, {'word': 'commitment', 'positive': '0.0', 'negative': '0.0'}]",-0.046875,negative
83,@Gidi_Traffic @gidifeedtv Why everyone saying Arsenal 😅,Traffic Why everyone saying Arsenal ,"['Traffic', 'Why', 'everyone', 'saying', 'Arsenal']","[{'word': 'Traffic', 'positive': '0', 'negative': '0'}, {'word': 'Why', 'positive': '0', 'negative': '0'}, {'word': 'everyone', 'positive': '0', 'negative': '0'}, {'word': 'saying', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}]",0.0,neutral
84,"Why can't Arsenal take David Silva on a free tho. I would take him without blinking twice. Use him as a role model to Saka, Willock, ESR.",Why can t Arsenal take David Silva on a free tho I would take him without blinking twice Use him as a role model to Sake Willock SR,"['Why', 'can', 't', 'Arsenal', 'take', 'David', 'Silva', 'on', 'a', 'free', 'tho', 'I', 'would', 'take', 'him', 'without', 'blinking', 'twice', 'Use', 'him', 'as', 'a', 'role', 'model', 'to', 'Sake', 'Willock', 'SR']","[{'word': 'Why', 'positive': '0', 'negative': '0'}, {'word': 'can', 'positive': '0', 'negative': '0'}, {'word': 't', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'take', 'positive': '0.020833333333333332', 'negative': '0.041666666666666664'}, {'word': 'David', 'positive': '0', 'negative': '0'}, {'word': 'Silva', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'free', 'positive': '0.09375', 'negative': '0.5'}, {'word': 'tho', 'positive': '0.0', 'negative': '0.0'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'would', 'positive': '0', 'negative': '0'}, {'word': 'take', 'positive': '0.020833333333333332', 'negative': '0.041666666666666664'}, {'word': 'him', 'positive': '0', 'negative': '0'}, {'word': 'without', 'positive': '0', 'negative': '0'}, {'word': 'blinking', 'positive': '0', 'negative': '0'}, {'word': 'twice', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Use', 'positive': '0', 'negative': '0'}, {'word': 'him', 'positive': '0', 'negative': '0'}, {'word': 'as', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'role', 'positive': '0.0', 'negative': '0.0'}, {'word': 'model', 'positive': '0.0', 'negative': '0.0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'Sake', 'positive': '0', 'negative': '0'}, {'word': 'Willock', 'positive': '0', 'negative': '0'}, {'word': 'SR', 'positive': '0', 'negative': '0'}]",-0.017539502015489226,negative
85,@justclassreally I follow back,I follow back,"['I', 'follow', 'back']","[{'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'follow', 'positive': '0.020833333333333332', 'negative': '0.0'}, {'word': 'back', 'positive': '0.0', 'negative': '0.008333333333333333'}]",0.004166666666666667,positive
86,"@ndegwapower @ChombaOfficial I already support Arsenal, uku nimekuja straight to the winning team tu, hakuna negotiation 😂😂😂",I already support Arsenal utu nimekuja straight to the winning team tu hakuna negotiation ,"['I', 'already', 'support', 'Arsenal', 'utu', 'nimekuja', 'straight', 'to', 'the', 'winning', 'team', 'tu', 'hakuna', 'negotiation']","[{'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'already', 'positive': '0.125', 'negative': '0.0'}, {'word': 'support', 'positive': '0.05357142857142857', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'utu', 'positive': '0', 'negative': '0'}, {'word': 'nimekuja', 'positive': '0', 'negative': '0'}, {'word': 'straight', 'positive': '0.09722222222222222', 'negative': '0.1388888888888889'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'winning', 'positive': '0.25', 'negative': '0.375'}, {'word': 'team', 'positive': '0.0', 'negative': '0.0'}, {'word': 'tu', 'positive': '0', 'negative': '0'}, {'word': 'hakuna', 'positive': '0', 'negative': '0'}, {'word': 'negotiation', 'positive': '0.0', 'negative': '0.0'}]",0.0008503401360544267,positive
87,@Arsenal @LacazetteAlex Phenomenal indeed✌️🤫,Phenomena indeed🤫,"['Phenomena', 'indeed🤫']","[{'word': 'Phenomena', 'positive': '0', 'negative': '0'}, {'word': 'indeed🤫', 'positive': '0', 'negative': '0'}]",0.0,neutral
88,James Rodriguez to Arsenal on still,James Rodriguez to Arsenal on still,"['James', 'Rodriguez', 'to', 'Arsenal', 'on', 'still']","[{'word': 'James', 'positive': '0', 'negative': '0'}, {'word': 'Rodriguez', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'still', 'positive': '0.08333333333333333', 'negative': '0.10416666666666667'}]",0.0017361111111111095,positive
89,Who should @Arsenal get? I personally like Cantwell and or Grealish as possibly cheaper options to Ceballos in midfield.,Who should get I personally like Cartwell and or Greatish as possibly cheaper options to Caballos in midfield,"['Who', 'should', 'get', 'I', 'personally', 'like', 'Cartwell', 'and', 'or', 'Greatish', 'as', 'possibly', 'cheaper', 'options', 'to', 'Caballos', 'in', 'midfield']","[{'word': 'Who', 'positive': '0', 'negative': '0'}, {'word': 'should', 'positive': '0', 'negative': '0'}, {'word': 'get', 'positive': '0.0625', 'negative': '0.03125'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'personally', 'positive': '0.0', 'negative': '0.0'}, {'word': 'like', 'positive': '0.46875', 'negative': '0.0'}, {'word': 'Cartwell', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'or', 'positive': '0', 'negative': '0'}, {'word': 'Greatish', 'positive': '0', 'negative': '0'}, {'word': 'as', 'positive': '0', 'negative': '0'}, {'word': 'possibly', 'positive': '0.0', 'negative': '0.0'}, {'word': 'cheaper', 'positive': '0', 'negative': '0'}, {'word': 'options', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'Caballos', 'positive': '0', 'negative': '0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'midfield', 'positive': '0.0', 'negative': '0.0'}]",0.027777777777777776,positive
90,@grimptinho Not an Arsenal player my g,Not an Arsenal player my g,"['Not', 'an', 'Arsenal', 'player', 'my', 'g']","[{'word': 'Not', 'positive': '0', 'negative': '0'}, {'word': 'an', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'player', 'positive': '0.125', 'negative': '0.0'}, {'word': 'my', 'positive': '0', 'negative': '0'}, {'word': 'g', 'positive': '0.0', 'negative': '0.0'}]",0.020833333333333332,positive
91,"@Arsenal @LacazetteAlex This guy is very good, need more playing time",This guy is very good need more playing time,"['This', 'guy', 'is', 'very', 'good', 'need', 'more', 'playing', 'time']","[{'word': 'This', 'positive': '0', 'negative': '0'}, {'word': 'guy', 'positive': '0.0', 'negative': '0.0'}, {'word': 'is', 'positive': '0', 'negative': '0'}, {'word': 'very', 'positive': '0.375', 'negative': '0.0'}, {'word': 'good', 'positive': '0.75', 'negative': '0.0'}, {'word': 'need', 'positive': '0.0', 'negative': '0.25'}, {'word': 'more', 'positive': '0.0', 'negative': '0.0'}, {'word': 'playing', 'positive': '0.0', 'negative': '0.0'}, {'word': 'time', 'positive': '0.1388888888888889', 'negative': '0.0'}]",0.11265432098765432,positive
92,Arsenal has a chance of replacing Chelsea in the Top 5 than United based on remaining fixtures https://t.co/ZnQH7DtEPO,Arsenal has a chance of replacing Chelsea in the To than United based on remaining fixtures,"['Arsenal', 'has', 'a', 'chance', 'of', 'replacing', 'Chelsea', 'in', 'the', 'To', 'than', 'United', 'based', 'on', 'remaining', 'fixtures']","[{'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'has', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'chance', 'positive': '0.0625', 'negative': '0.0'}, {'word': 'of', 'positive': '0', 'negative': '0'}, {'word': 'replacing', 'positive': '0', 'negative': '0'}, {'word': 'Chelsea', 'positive': '0', 'negative': '0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'To', 'positive': '0', 'negative': '0'}, {'word': 'than', 'positive': '0', 'negative': '0'}, {'word': 'United', 'positive': '0', 'negative': '0'}, {'word': 'based', 'positive': '0.0', 'negative': '0.0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'remaining', 'positive': '0', 'negative': '0'}, {'word': 'fixtures', 'positive': '0', 'negative': '0'}]",0.0035331440697802564,positive
93,"@Jist_Arsenal Cash in on him?😂

He's not Arsenal's entity, is he?",Arsenal Cash in on him  He s not Arsenal s entity is he,"['Arsenal', 'Cash', 'in', 'on', 'him', 'He', 's', 'not', 'Arsenal', 's', 'entity', 'is', 'he']","[{'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'Cash', 'positive': '0', 'negative': '0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'him', 'positive': '0', 'negative': '0'}, {'word': 'He', 'positive': '0', 'negative': '0'}, {'word': 's', 'positive': '0.0', 'negative': '0.0'}, {'word': 'not', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 's', 'positive': '0.0', 'negative': '0.0'}, {'word': 'entity', 'positive': '0.0', 'negative': '0.0'}, {'word': 'is', 'positive': '0', 'negative': '0'}, {'word': 'he', 'positive': '0.0', 'negative': '0.0'}]",0.002403846153846154,positive
94,"@IconicUnited @zaMUFC2 @NG_________ Yeah I am, still go to more Arsenal games than all you fanboys who live round the corner.",Year I am still go to more Arsenal games than all you fanboys who live round the corner,"['Year', 'I', 'am', 'still', 'go', 'to', 'more', 'Arsenal', 'games', 'than', 'all', 'you', 'fanboys', 'who', 'live', 'round', 'the', 'corner']","[{'word': 'Year', 'positive': '0', 'negative': '0'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'am', 'positive': '0', 'negative': '0'}, {'word': 'still', 'positive': '0.08333333333333333', 'negative': '0.10416666666666667'}, {'word': 'go', 'positive': '0.041666666666666664', 'negative': '0.0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'more', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'games', 'positive': '0', 'negative': '0'}, {'word': 'than', 'positive': '0', 'negative': '0'}, {'word': 'all', 'positive': '0.1875', 'negative': '0.0'}, {'word': 'you', 'positive': '0', 'negative': '0'}, {'word': 'fanboys', 'positive': '0', 'negative': '0'}, {'word': 'who', 'positive': '0', 'negative': '0'}, {'word': 'live', 'positive': '0.19444444444444445', 'negative': '0.0'}, {'word': 'round', 'positive': '0.0', 'negative': '0.020833333333333332'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'corner', 'positive': '0.0', 'negative': '0.0'}]",0.021219135802469133,positive
95,I’m going into hiding if both arsenal and saints finish above us. Legit my worst nightmare 😂 cheers @SpursOfficial… https://t.co/nAtnU9U8x3,I’m going into hiding if both arsenal and saints finish above us Legit my worst nightmare  cheers,"['I’m', 'going', 'into', 'hiding', 'if', 'both', 'arsenal', 'and', 'saints', 'finish', 'above', 'us', 'Legit', 'my', 'worst', 'nightmare', 'cheers']","[{'word': 'I’m', 'positive': '0', 'negative': '0'}, {'word': 'going', 'positive': '0.0', 'negative': '0.5'}, {'word': 'into', 'positive': '0', 'negative': '0'}, {'word': 'hiding', 'positive': '0.0', 'negative': '0.0'}, {'word': 'if', 'positive': '0', 'negative': '0'}, {'word': 'both', 'positive': '0.0', 'negative': '0.0'}, {'word': 'arsenal', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'saints', 'positive': '0', 'negative': '0'}, {'word': 'finish', 'positive': '0.025', 'negative': '0.0'}, {'word': 'above', 'positive': '0.0', 'negative': '0.0625'}, {'word': 'us', 'positive': '0', 'negative': '0'}, {'word': 'Legit', 'positive': '0', 'negative': '0'}, {'word': 'my', 'positive': '0', 'negative': '0'}, {'word': 'worst', 'positive': '0.05', 'negative': '0.8'}, {'word': 'nightmare', 'positive': '0.0', 'negative': '0.25'}, {'word': 'cheers', 'positive': '0', 'negative': '0'}]",-0.09044117647058825,negative
96,"Chelsea fans hail Ashley Cole a ’true blue’ after Arsenal ‘snub’ on TV | #CFC

https://t.co/CyEdh058B4 https://t.co/OoxJEHZlFk",Chelsea fans hail Ashler Cole a ’true blue’ after Arsenal ‘snub’ on To,"['Chelsea', 'fans', 'hail', 'Ashler', 'Cole', 'a', '’true', 'blue’', 'after', 'Arsenal', '‘snub’', 'on', 'To']","[{'word': 'Chelsea', 'positive': '0', 'negative': '0'}, {'word': 'fans', 'positive': '0', 'negative': '0'}, {'word': 'hail', 'positive': '0.1', 'negative': '0.0'}, {'word': 'Ashler', 'positive': '0', 'negative': '0'}, {'word': 'Cole', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': '’true', 'positive': '0', 'negative': '0'}, {'word': 'blue’', 'positive': '0', 'negative': '0'}, {'word': 'after', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': '‘snub’', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'To', 'positive': '0', 'negative': '0'}]",0.007233100393575701,positive
97,Looks like Stones played his last game for City. Arsenal and Everton rumoured to be interested.,Looks like Stones played his last game for City Arsenal and Evertor rumoured to be interested,"['Looks', 'like', 'Stones', 'played', 'his', 'last', 'game', 'for', 'City', 'Arsenal', 'and', 'Evertor', 'rumoured', 'to', 'be', 'interested']","[{'word': 'Looks', 'positive': '0', 'negative': '0'}, {'word': 'like', 'positive': '0.46875', 'negative': '0.0'}, {'word': 'Stones', 'positive': '0', 'negative': '0'}, {'word': 'played', 'positive': '0.0', 'negative': '0.0'}, {'word': 'his', 'positive': '0', 'negative': '0'}, {'word': 'last', 'positive': '0.041666666666666664', 'negative': '0.08333333333333333'}, {'word': 'game', 'positive': '0.027777777777777776', 'negative': '0.05555555555555555'}, {'word': 'for', 'positive': '0', 'negative': '0'}, {'word': 'City', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'Evertor', 'positive': '0', 'negative': '0'}, {'word': 'rumoured', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'be', 'positive': '0.041666666666666664', 'negative': '0.020833333333333332'}, {'word': 'interested', 'positive': '0.625', 'negative': '0.0'}]",0.06532118055555555,positive
98,@ROLVeStuff there’s a hacker in this arsenal I forgot his username,there’s a hacker in this arsenal I forgot his username,"['there’s', 'a', 'hacker', 'in', 'this', 'arsenal', 'I', 'forgot', 'his', 'username']","[{'word': 'there’s', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'hacker', 'positive': '0.1875', 'negative': '0.1875'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'this', 'positive': '0', 'negative': '0'}, {'word': 'arsenal', 'positive': '0', 'negative': '0'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'forgot', 'positive': '0', 'negative': '0'}, {'word': 'his', 'positive': '0', 'negative': '0'}, {'word': 'username', 'positive': '0', 'negative': '0'}]",-0.0037219694883515843,negative
99,@UtdOtfd @Arsenal You're not funny g,You re not funny g,"['You', 're', 'not', 'funny', 'g']","[{'word': 'You', 'positive': '0', 'negative': '0'}, {'word': 're', 'positive': '0', 'negative': '0'}, {'word': 'not', 'positive': '0', 'negative': '0'}, {'word': 'funny', 'positive': '0.0', 'negative': '0.5'}, {'word': 'g', 'positive': '0.0', 'negative': '0.0'}]",-0.1,negative
100,@HectorBellerin @424onFAIRFAX @Arsenal I live pretty close to that place!,I live pretty close to that place,"['I', 'live', 'pretty', 'close', 'to', 'that', 'place']","[{'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'live', 'positive': '0.19444444444444445', 'negative': '0.0'}, {'word': 'pretty', 'positive': '0.4375', 'negative': '0.5'}, {'word': 'close', 'positive': '0.078125', 'negative': '0.0390625'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'that', 'positive': '0', 'negative': '0'}, {'word': 'place', 'positive': '0.05555555555555555', 'negative': '0.0'}]",0.03236607142857143,positive
101,@jbladeee @AFTVMedia Loool only big game Lacazette has played in for Arsenal was the Europa League semi final in 20… https://t.co/lENfTfH5Tb,Loool only big game Lacazette has played in for Arsenal was the Europa League semi final in …,"['Loool', 'only', 'big', 'game', 'Lacazette', 'has', 'played', 'in', 'for', 'Arsenal', 'was', 'the', 'Europa', 'League', 'semi', 'final', 'in', '…']","[{'word': 'Loool', 'positive': '0', 'negative': '0'}, {'word': 'only', 'positive': '0.03125', 'negative': '0.09375'}, {'word': 'big', 'positive': '0.10416666666666667', 'negative': '0.0'}, {'word': 'game', 'positive': '0.027777777777777776', 'negative': '0.05555555555555555'}, {'word': 'Lacazette', 'positive': '0', 'negative': '0'}, {'word': 'has', 'positive': '0', 'negative': '0'}, {'word': 'played', 'positive': '0.0', 'negative': '0.0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'for', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'was', 'positive': '0', 'negative': '0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'Europa', 'positive': '0', 'negative': '0'}, {'word': 'League', 'positive': '0', 'negative': '0'}, {'word': 'semi', 'positive': '0', 'negative': '0'}, {'word': 'final', 'positive': '0.0', 'negative': '0.0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': '…', 'positive': '0', 'negative': '0'}]",0.0007716049382716068,positive
